date,close,open,high,low,volume
2022-06-28T00:00:00-04:00,9179.63,9255.45,9255.45,9008.2,89698000.0
2022-06-29T00:00:00-04:00,9225.61,9180.23,9248.26,9167.94,66463200.0
2022-07-04T00:00:00-04:00,8685.74,9009.5,9020.14,8681.8,86158600.0
2022-07-05T00:00:00-04:00,8657.5,8711.64,8756.88,8616.14,154507000.0
2022-07-06T00:00:00-04:00,8670.12,8658.13,8708.97,8598.43,83288700.0
2022-07-07T00:00:00-04:00,8764.25,8667.88,8815.64,8667.8,96746500.0
2022-07-18T00:00:00-04:00,8867.94,8775.38,8922.35,8772.93,119571000.0
2022-07-19T00:00:00-04:00,9033.53,8866.19,9060.65,8864.78,153977000.0
2022-07-20T00:00:00-04:00,9112.72,9034.31,9160.3,9033.53,153092000.0
2022-07-21T00:00:00-04:00,9289.81,9115.62,9289.81,9112.72,176399000.0
2022-07-25T00:00:00-04:00,9237.7,9276.11,9308.54,9236.07,89597900.0
2022-07-26T00:00:00-04:00,9350.42,9237.83,9441.07,9237.03,129307000.0
2022-07-27T00:00:00-04:00,9287.92,9350.7,9411.08,9283.48,93542400.0
2022-07-28T00:00:00-04:00,9369.32,9287.84,9369.32,9282.7,77905300.0
2022-08-01T00:00:00-04:00,9423.1,9467.08,9581.82,9395.47,101163000.0
2022-08-02T00:00:00-04:00,9442.02,9423.57,9457.97,9392.18,103188000.0
2022-08-03T00:00:00-04:00,9539.43,9448.34,9539.43,9442.02,83082400.0
2022-08-04T00:00:00-04:00,10043.2,9545.6,10050.2,9539.43,252133000.0
2022-08-08T00:00:00-04:00,10047.7,10123.7,10136.7,10041.7,168378000.0
2022-08-09T00:00:00-04:00,9968.88,10048.4,10153.1,9966.01,119409000.0
2022-08-10T00:00:00-04:00,9965.46,9969.05,10061.2,9940.43,77822800.0
2022-08-11T00:00:00-04:00,9988.84,9967.5,10000.3,9955.78,84738100.0
2022-08-15T00:00:00-04:00,9914.71,9984.59,10010.2,9871.25,115325000.0
2022-08-16T00:00:00-04:00,9843.17,9916.46,9926.58,9820.3,110753000.0
2022-08-17T00:00:00-04:00,10058.1,9843.95,10070.1,9833.85,181919000.0
2022-08-18T00:00:00-04:00,10094.2,10069.0,10153.2,10058.1,142226000.0
2022-08-22T00:00:00-04:00,10246.2,10341.1,10372.6,10225.4,197420000.0
2022-08-23T00:00:00-04:00,10137.9,10246.9,10295.8,10137.0,185810000.0
2022-08-24T00:00:00-04:00,10105.2,10140.1,10219.6,10087.7,126730000.0
2022-08-25T00:00:00-04:00,10287.3,10108.8,10291.8,10105.2,180529000.0
2022-08-29T00:00:00-04:00,10122.3,10178.1,10235.0,10122.2,192976000.0
2022-08-30T00:00:00-04:00,10132.1,10122.9,10157.4,10063.0,165875000.0
2022-08-31T00:00:00-04:00,9998.61,10132.7,10163.2,9997.99,138393000.0
2022-09-01T00:00:00-04:00,9936.87,9998.81,10064.5,9919.88,95220700.0
2022-09-05T00:00:00-04:00,10177.6,9996.72,10177.6,9996.72,173701000.0
2022-09-06T00:00:00-04:00,10329.7,10239.3,10329.7,10177.6,200965000.0
2022-09-07T00:00:00-04:00,10232.3,10347.7,10362.5,10226.8,181424000.0
2022-09-08T00:00:00-04:00,10265.4,10232.9,10320.7,10231.5,105094000.0
2022-09-12T00:00:00-04:00,10434.1,10357.2,10465.2,10356.3,125561000.0
2022-09-13T00:00:00-04:00,10397.1,10430.5,10456.8,10387.6,104684000.0
2022-09-14T00:00:00-04:00,10193.8,10343.6,10397.1,10163.9,105577000.0
2022-09-15T00:00:00-04:00,10079.0,10194.7,10213.4,10039.4,127708000.0
2022-09-19T00:00:00-04:00,9854.21,9769.05,9865.9,9627.85,66165800.0
2022-09-20T00:00:00-04:00,10010.5,9853.92,10010.5,9830.26,83873800.0
2022-09-21T00:00:00-04:00,9955.85,10029.7,10045.0,9955.85,97291400.0
2022-09-22T00:00:00-04:00,9933.05,9971.83,9975.05,9875.76,77318200.0
2022-09-26T00:00:00-04:00,9827.8,9895.25,9906.36,9824.53,63583400.0
2022-09-27T00:00:00-04:00,9817.37,9828.35,9873.7,9805.7,85830100.0
2022-09-28T00:00:00-04:00,9702.19,9817.37,9828.62,9694.64,77414800.0
2022-09-29T00:00:00-04:00,9827.46,9704.41,9835.34,9702.19,99944300.0
2022-10-03T00:00:00-04:00,9685.85,9687.48,9717.6,9653.33,68592400.0
2022-10-04T00:00:00-04:00,9923.81,9688.16,9923.81,9685.85,89707200.0
2022-10-05T00:00:00-04:00,10010.8,9939.8,10012.0,9923.81,89971600.0
2022-10-10T00:00:00-04:00,9948.53,9940.86,10004.9,9940.86,91177900.0
2022-10-11T00:00:00-04:00,9867.23,9948.53,9962.95,9863.78,72049200.0
2022-10-12T00:00:00-04:00,9800.64,9867.8,9876.21,9746.95,76916700.0
2022-10-13T00:00:00-04:00,9853.74,9800.83,9853.74,9769.0,81587800.0
2022-10-17T00:00:00-04:00,10148.4,10055.9,10153.6,10039.8,103045000.0
2022-10-18T00:00:00-04:00,10163.6,10079.6,10173.6,10079.3,77268200.0
2022-10-19T00:00:00-04:00,10156.3,10165.4,10175.0,10116.5,54662600.0
2022-10-20T00:00:00-04:00,10273.5,10162.4,10277.1,10156.3,63189500.0
2022-10-24T00:00:00-04:00,10320.9,10258.4,10368.5,10258.2,70858800.0
2022-10-25T00:00:00-04:00,10475.0,10320.9,10475.0,10294.2,73429800.0
2022-10-26T00:00:00-04:00,10553.2,10475.9,10581.0,10475.0,105532000.0
2022-10-27T00:00:00-04:00,11072.0,10768.5,11075.4,10553.2,235177000.0
2022-10-31T00:00:00-04:00,11372.8,11131.4,11372.8,11076.6,125211000.0
2022-11-01T00:00:00-04:00,11432.8,11375.5,11440.4,11368.0,157407000.0
2022-11-02T00:00:00-04:00,11242.1,11436.4,11437.2,11238.8,101494000.0
2022-11-03T00:00:00-04:00,11262.4,11242.6,11263.1,11173.2,60747400.0
2022-11-07T00:00:00-05:00,11443.7,11179.7,11444.3,11179.2,68504700.0
2022-11-08T00:00:00-05:00,11268.0,11445.1,11531.1,11250.0,91233700.0
2022-11-09T00:00:00-05:00,11781.6,11269.8,11781.6,11228.9,97406700.0
2022-11-10T00:00:00-05:00,11756.6,11782.1,11816.8,11576.0,102399000.0
2022-11-14T00:00:00-05:00,12136.4,11986.6,12141.3,11973.1,200641000.0
2022-11-15T00:00:00-05:00,12137.0,12146.2,12147.8,12041.6,106642000.0
2022-11-16T00:00:00-05:00,12341.2,12137.8,12344.2,12100.5,185377000.0
2022-11-17T00:00:00-05:00,12515.7,12342.4,12519.4,12341.2,163350000.0
2022-11-21T00:00:00-05:00,12449.9,12525.2,12531.0,12412.6,114290000.0
2022-11-22T00:00:00-05:00,12622.3,12448.8,12642.6,12446.1,138513000.0
2022-11-23T00:00:00-05:00,12600.1,12624.3,12793.9,12598.2,160659000.0
2022-11-24T00:00:00-05:00,12779.4,12600.1,12779.4,12600.1,126087000.0
2022-11-28T00:00:00-05:00,12917.2,13013.9,13049.8,12881.3,162894000.0
2022-11-29T00:00:00-05:00,13184.3,12919.6,13184.3,12917.2,144110000.0
2022-11-30T00:00:00-05:00,13259.3,13185.5,13314.5,13180.3,187733000.0
2022-12-01T00:00:00-05:00,13639.7,13263.1,13645.5,13258.9,197438000.0
2022-12-05T00:00:00-05:00,14327.8,14093.5,14376.4,14078.5,232093000.0
2022-12-06T00:00:00-05:00,14498.3,14327.8,14566.8,14327.8,248901000.0
2022-12-07T00:00:00-05:00,14787.0,14507.2,14914.1,14498.3,359678000.0
2022-12-08T00:00:00-05:00,14838.3,14787.3,14921.3,14575.0,250402000.0
2022-12-12T00:00:00-05:00,14723.7,14586.4,14752.2,14275.0,238958000.0
2022-12-13T00:00:00-05:00,15150.3,14751.4,15186.4,14723.7,386221000.0
2022-12-14T00:00:00-05:00,15378.3,15175.5,15385.5,15111.9,337812000.0
2022-12-15T00:00:00-05:00,15141.5,15379.0,15595.7,15115.4,296159000.0
2022-12-19T00:00:00-05:00,14738.6,14845.3,14917.9,14576.0,239951000.0
2022-12-20T00:00:00-05:00,14523.3,14766.0,14847.6,14520.9,240448000.0
2022-12-21T00:00:00-05:00,14542.0,14527.3,14591.8,14301.8,198655000.0
2022-12-22T00:00:00-05:00,14482.9,14358.2,14756.7,14356.7,198474000.0
2022-12-26T00:00:00-05:00,14560.4,14390.5,14587.1,14385.3,139237000.0
2022-12-27T00:00:00-05:00,14485.2,14566.3,14633.1,14479.9,149988000.0
2022-12-28T00:00:00-05:00,14578.2,14485.8,14616.1,14485.2,122310000.0
2022-12-29T00:00:00-05:00,14598.5,14580.0,14690.9,14559.1,160354000.0
2023-01-02T00:00:00-05:00,14960.7,14598.1,14961.2,14598.1,164718000.0
2023-01-03T00:00:00-05:00,15068.1,14980.6,15175.3,14960.7,248924000.0
2023-01-04T00:00:00-05:00,15557.5,15070.8,15600.1,14598.7,318473000.0
2023-01-05T00:00:00-05:00,16002.2,15665.8,16029.2,15557.5,295032000.0
2023-01-09T00:00:00-05:00,16096.9,16049.7,16275.3,16002.2,301335000.0
2023-01-10T00:00:00-05:00,15462.6,16113.5,16115.2,15460.6,241092000.0
2023-01-11T00:00:00-05:00,15528.1,15393.9,16139.1,15301.9,373789000.0
2023-01-12T00:00:00-05:00,15551.5,15599.0,15799.3,15433.6,216004000.0
2023-01-16T00:00:00-05:00,15837.9,15568.3,15914.3,15561.2,230771000.0
2023-01-17T00:00:00-05:00,15981.9,15856.7,16063.0,15837.9,267096000.0
2023-01-18T00:00:00-05:00,15987.1,16026.9,16087.2,15918.9,229155000.0
2023-01-19T00:00:00-05:00,16066.0,15991.6,16118.9,15987.1,252824000.0
2023-01-23T00:00:00-05:00,16183.5,16126.5,16241.0,16118.9,262159000.0
2023-01-24T00:00:00-05:00,16440.5,16217.0,16440.5,16183.5,195010000.0
2023-01-25T00:00:00-05:00,16791.1,16498.0,16840.1,16440.5,193674000.0
2023-01-30T00:00:00-05:00,17026.6,17444.6,17764.1,17026.6,260053000.0
2023-01-31T00:00:00-05:00,16446.4,17029.0,17034.0,16427.0,173316000.0
2023-02-01T00:00:00-05:00,16407.8,16453.6,16610.2,16282.2,146900000.0
2023-02-02T00:00:00-05:00,16255.7,16423.2,16615.3,16198.5,169113000.0
2023-02-06T00:00:00-05:00,16587.1,16289.1,16587.1,16265.4,140884000.0
2023-02-07T00:00:00-05:00,16900.4,16714.2,16960.3,16587.1,184007000.0
2023-02-08T00:00:00-05:00,16948.1,16901.5,17081.4,16669.0,155679000.0
2023-02-09T00:00:00-05:00,17613.8,16950.2,17613.8,16948.1,180359000.0
2023-02-13T00:00:00-05:00,17214.6,17287.9,17450.5,17113.2,127838000.0
2023-02-14T00:00:00-05:00,17431.0,17221.9,17438.6,17214.6,251517000.0
2023-02-15T00:00:00-05:00,17522.6,17436.2,17657.2,17418.8,224303000.0
2023-02-16T00:00:00-05:00,17488.9,17531.7,17724.8,17488.5,201209000.0
2023-02-20T00:00:00-05:00,16814.0,17326.1,17404.1,16798.7,133238000.0
2023-02-21T00:00:00-05:00,17039.5,16814.2,17052.9,16714.3,117006000.0
2023-02-22T00:00:00-05:00,16777.2,17038.0,17104.3,16672.9,122016000.0
2023-02-23T00:00:00-05:00,17003.9,16779.7,17004.0,16733.1,106954000.0
2023-02-27T00:00:00-05:00,17098.2,17227.6,17359.9,17098.2,162677000.0
2023-02-28T00:00:00-05:00,17002.1,17099.7,17162.2,16906.4,171601000.0
2023-03-01T00:00:00-05:00,17123.0,17004.2,17128.8,16976.8,166100000.0
2023-03-02T00:00:00-05:00,16846.8,17128.0,17183.4,16846.8,117140000.0
2023-03-06T00:00:00-05:00,16803.9,16832.0,17057.0,16803.9,99848200.0
2023-03-07T00:00:00-05:00,16432.6,16805.7,16872.8,16400.1,99498300.0
2023-03-08T00:00:00-05:00,16315.6,16432.9,16532.4,16226.6,103544000.0
2023-03-09T00:00:00-05:00,16454.3,16317.0,16556.1,16283.8,88378600.0
2023-03-13T00:00:00-04:00,15438.5,15962.9,16089.3,15274.7,157597000.0
2023-03-14T00:00:00-04:00,15362.2,15443.1,15506.2,15281.7,101428000.0
2023-03-15T00:00:00-04:00,14724.4,15362.1,15703.9,14706.8,141349000.0
2023-03-16T00:00:00-04:00,14704.2,14723.3,15052.1,14611.8,180989000.0
2023-03-20T00:00:00-04:00,14923.8,14682.0,15165.9,14661.8,127140000.0
2023-03-21T00:00:00-04:00,15325.7,14923.9,15403.9,14923.8,113658000.0
2023-03-22T00:00:00-04:00,15253.2,15325.7,15488.1,15142.1,95822100.0
2023-03-23T00:00:00-04:00,15625.1,15252.9,15625.1,15200.4,81929300.0
2023-03-27T00:00:00-04:00,15950.1,15987.2,16100.6,15902.2,157231000.0
2023-03-28T00:00:00-04:00,15906.4,15951.8,15998.3,15696.6,117322000.0
2023-03-29T00:00:00-04:00,16411.4,15917.7,16411.4,15906.4,154678000.0
2023-03-30T00:00:00-04:00,16418.5,16428.4,16644.7,16284.6,144341000.0
2023-04-03T00:00:00-04:00,17056.9,16703.0,17110.1,16694.5,228281000.0
2023-04-04T00:00:00-04:00,16998.3,17072.8,17111.7,16928.0,214260000.0
2023-04-05T00:00:00-04:00,17019.2,16999.3,17076.8,16962.9,143198000.0
2023-04-06T00:00:00-04:00,16709.3,17017.3,17036.3,16706.9,115687000.0
2023-04-10T00:00:00-04:00,16774.6,16679.6,16838.8,16674.9,170781000.0
2023-04-11T00:00:00-04:00,17011.7,16782.9,17011.7,16774.6,125323000.0
2023-04-12T00:00:00-04:00,16741.5,16886.1,17011.7,16696.8,136765000.0
2023-04-13T00:00:00-04:00,17671.3,16741.8,17681.7,16741.5,126238000.0
2023-04-18T00:00:00-04:00,17539.0,17202.9,17684.1,17175.2,138293000.0
2023-04-19T00:00:00-04:00,17516.0,17564.7,17644.8,17427.5,177569000.0
2023-04-26T00:00:00-04:00,17452.2,17517.9,17557.7,17361.5,147567000.0
2023-04-27T00:00:00-04:00,17796.9,17482.9,17851.2,17452.2,249077000.0
2023-05-01T00:00:00-04:00,17310.8,17667.7,17691.9,17293.7,177161000.0
2023-05-02T00:00:00-04:00,17300.6,17315.9,17367.2,17208.0,132495000.0
2023-05-03T00:00:00-04:00,17295.3,17308.0,17420.5,17205.1,140982000.0
2023-05-08T00:00:00-04:00,17643.0,17241.7,17643.0,17233.2,183730000.0
2023-05-09T00:00:00-04:00,17326.3,17698.1,17832.9,17273.5,252189000.0
2023-05-10T00:00:00-04:00,17494.7,17284.9,17494.7,17204.4,215061000.0
2023-05-11T00:00:00-04:00,17270.7,17498.8,17556.4,17204.9,170673000.0
2023-05-15T00:00:00-04:00,17135.5,17358.2,17523.5,17135.5,186515000.0
2023-05-16T00:00:00-04:00,17034.0,17134.1,17139.5,16903.2,190109000.0
2023-05-17T00:00:00-04:00,16844.0,17037.4,17105.6,16806.6,152590000.0
2023-05-18T00:00:00-04:00,16745.5,16844.4,16875.4,16558.8,141100000.0
2023-05-22T00:00:00-04:00,16764.4,16860.8,17034.9,16748.4,122158000.0
2023-05-23T00:00:00-04:00,16787.7,16765.1,16790.7,16636.9,155955000.0
2023-05-24T00:00:00-04:00,17090.6,16793.4,17090.6,16787.7,174918000.0
2023-05-25T00:00:00-04:00,17043.6,17094.5,17240.7,17042.2,152078000.0
2023-05-29T00:00:00-04:00,17211.8,17126.6,17218.7,17065.0,165582000.0
2023-05-30T00:00:00-04:00,17534.6,17221.4,17545.0,17211.8,250901000.0
2023-05-31T00:00:00-04:00,17495.8,17545.9,17747.1,17495.8,269804000.0
2023-06-01T00:00:00-04:00,17533.3,17497.4,17629.2,17495.8,261471000.0
2023-06-05T00:00:00-04:00,17345.9,17481.3,17570.9,17340.2,311899000.0
2023-06-06T00:00:00-04:00,17491.2,17371.4,17638.0,17345.9,352836000.0
2023-06-07T00:00:00-04:00,17347.6,17512.9,17602.0,17315.7,331487000.0
2023-06-08T00:00:00-04:00,17521.4,17338.6,17521.4,17294.2,180678000.0
2023-06-12T00:00:00-04:00,17704.6,17754.4,17856.3,17654.9,107103000.0
2023-06-13T00:00:00-04:00,17866.8,17766.4,17949.2,17704.6,294668000.0
2023-06-14T00:00:00-04:00,17873.3,17896.3,18056.6,17848.4,245981000.0
2023-06-15T00:00:00-04:00,17881.5,17870.3,17892.3,17739.7,183657000.0
2023-06-19T00:00:00-04:00,17989.0,18024.9,18217.9,17872.6,201131000.0
2023-06-20T00:00:00-04:00,17921.9,17986.8,18071.5,17859.8,138645000.0
2023-06-21T00:00:00-04:00,17706.1,17921.9,17933.5,17677.4,124580000.0
2023-06-22T00:00:00-04:00,17712.9,17706.1,17720.4,17580.0,151618000.0
2023-06-26T00:00:00-04:00,17665.3,17288.8,17666.0,17287.6,118383000.0
2023-07-04T00:00:00-04:00,17466.2,17669.8,17730.0,17375.9,93576300.0
2023-07-05T00:00:00-04:00,17380.3,17485.7,17564.2,17378.1,104716000.0
2023-07-06T00:00:00-04:00,17102.3,17404.9,17430.1,17077.7,116180000.0
2023-07-10T00:00:00-04:00,16963.1,16558.8,16972.6,16544.8,135184000.0
2023-07-11T00:00:00-04:00,17155.2,16974.4,17223.8,16904.0,140619000.0
2023-07-12T00:00:00-04:00,17144.2,17155.2,17205.7,17063.1,134500000.0
2023-07-13T00:00:00-04:00,17342.3,17147.5,17449.5,17144.2,137216000.0
2023-07-17T00:00:00-04:00,17512.0,17354.2,17667.8,17324.4,123569000.0
2023-07-18T00:00:00-04:00,17608.3,17512.1,17671.1,17512.0,139846000.0
2023-07-19T00:00:00-04:00,17578.7,17611.8,17624.3,17530.1,97969200.0
2023-07-24T00:00:00-04:00,17550.2,17578.8,17725.1,17528.5,71906500.0
2023-07-25T00:00:00-04:00,17479.9,17552.0,17761.4,17440.8,108097000.0
2023-07-26T00:00:00-04:00,17396.2,17471.7,17549.1,17393.7,69040700.0
2023-07-27T00:00:00-04:00,17339.1,17396.0,17422.1,17305.0,75721500.0
2023-07-31T00:00:00-04:00,17595.9,17567.8,17630.1,17522.6,121838000.0
2023-08-01T00:00:00-04:00,17514.1,17606.2,17663.9,17499.0,336682000.0
2023-08-02T00:00:00-04:00,17455.6,17522.5,17610.5,17427.9,480960000.0
2023-08-03T00:00:00-04:00,17451.4,17454.4,17507.9,17379.7,294840000.0
2023-08-07T00:00:00-04:00,17839.5,17708.2,17865.8,17697.5,359642000.0
2023-08-08T00:00:00-04:00,17748.9,17840.7,17939.0,17748.9,395741000.0
2023-08-09T00:00:00-04:00,17763.6,17750.9,17911.0,17746.3,299073000.0
2023-08-10T00:00:00-04:00,17710.2,17763.7,17813.1,17683.0,217747000.0
2023-08-14T00:00:00-04:00,17897.5,17867.7,18066.9,17856.1,288831000.0
2023-08-15T00:00:00-04:00,17965.3,17902.2,17978.7,17885.4,188307000.0
2023-08-16T00:00:00-04:00,18062.5,17968.9,18166.7,17936.4,220479000.0
2023-08-17T00:00:00-04:00,17969.3,18065.2,18131.9,17956.9,162621000.0
2023-08-21T00:00:00-04:00,17920.5,18031.2,18124.0,17899.1,187225000.0
2023-08-22T00:00:00-04:00,18216.6,17928.2,18256.9,17920.5,169646000.0
2023-08-23T00:00:00-04:00,18133.4,18229.6,18322.1,18130.2,226101000.0
2023-08-24T00:00:00-04:00,18207.8,18181.7,18237.1,18133.4,193818000.0
2023-08-28T00:00:00-04:00,18584.8,18524.5,18757.5,18516.6,272191000.0
2023-08-29T00:00:00-04:00,18629.3,18590.3,18710.0,18584.8,220658000.0
2023-08-30T00:00:00-04:00,18818.2,18630.0,18832.3,18629.3,150626000.0
2023-08-31T00:00:00-04:00,18873.8,18820.3,18885.0,18726.5,131968000.0
2023-09-04T00:00:00-04:00,18911.0,18834.2,18945.7,18726.0,147933000.0
2023-09-05T00:00:00-04:00,19044.4,18932.0,19146.7,18911.0,173820000.0
2023-09-06T00:00:00-04:00,19224.5,19044.7,19287.5,19044.4,186244000.0
2023-09-07T00:00:00-04:00,19375.7,19224.5,19471.4,19224.5,126024000.0
2023-09-11T00:00:00-04:00,19278.7,19590.1,19601.8,19238.4,199130000.0
2023-09-12T00:00:00-04:00,19144.1,19280.5,19286.2,19112.0,128768000.0
2023-09-13T00:00:00-04:00,19361.7,19145.5,19409.3,19144.1,104044000.0
2023-09-14T00:00:00-04:00,19540.3,19368.6,19642.4,19361.7,143068000.0
2023-09-18T00:00:00-04:00,19751.8,19671.9,19772.2,19586.7,190177000.0
2023-09-19T00:00:00-04:00,19954.3,19757.8,20049.5,19712.2,190782000.0
2023-09-20T00:00:00-04:00,19797.2,19974.6,20264.7,19714.3,210905000.0
2023-09-21T00:00:00-04:00,20080.6,19792.9,20084.0,19692.4,160294000.0
2023-09-25T00:00:00-04:00,20320.6,20224.3,20498.5,20213.7,215197000.0
2023-09-26T00:00:00-04:00,20354.9,20332.8,20531.3,20320.6,209814000.0
2023-09-27T00:00:00-04:00,20174.3,20359.1,20429.4,20086.4,171055000.0
2023-10-02T00:00:00-04:00,19901.2,20067.2,20162.6,19608.7,208968000.0
2023-10-03T00:00:00-04:00,19707.0,19902.0,19927.8,19652.1,115001000.0
2023-10-04T00:00:00-04:00,19873.3,19718.1,19897.3,19661.3,118556000.0
2023-10-09T00:00:00-04:00,19409.8,19357.7,19464.7,19219.0,108627000.0
2023-10-10T00:00:00-04:00,19724.3,19414.9,19749.1,19276.3,132994000.0
2023-10-11T00:00:00-04:00,19653.5,19724.1,19913.9,19643.3,133217000.0
2023-10-12T00:00:00-04:00,20002.1,19661.0,20002.1,19650.7,157883000.0
2023-10-16T00:00:00-04:00,21032.3,20337.9,21329.1,20325.0,274152000.0
2023-10-17T00:00:00-04:00,22074.0,21106.9,22143.6,21032.3,327024000.0
2023-10-18T00:00:00-04:00,22117.4,22162.6,22424.6,21972.3,287018000.0
2023-10-19T00:00:00-04:00,21616.6,22127.2,22217.7,21616.6,244338000.0
2023-10-23T00:00:00-04:00,22572.5,22215.8,22618.2,22128.5,240041000.0
2023-10-24T00:00:00-04:00,22377.4,22430.8,22841.6,21858.2,228864000.0
2023-10-25T00:00:00-04:00,23132.0,22451.8,23228.8,22377.4,348119000.0
2023-10-26T00:00:00-04:00,23262.3,23260.2,23439.8,22911.2,388608000.0
2023-10-30T00:00:00-04:00,23435.7,23116.8,23559.3,23086.7,396069000.0
2023-10-31T00:00:00-04:00,22550.7,23494.8,23573.8,22550.7,375008000.0
2023-11-01T00:00:00-04:00,22433.4,22518.2,22912.3,22201.5,259002000.0
2023-11-02T00:00:00-04:00,22639.6,22514.0,22883.7,22433.4,221601000.0
2023-11-06T00:00:00-05:00,23059.2,23098.2,23246.4,23010.5,336336000.0
2023-11-07T00:00:00-05:00,23393.4,23082.8,23480.6,23059.2,365290000.0
2023-11-08T00:00:00-05:00,23986.6,23432.6,24136.4,23393.4,247476000.0
2023-11-09T00:00:00-05:00,24312.9,23999.7,24543.1,23986.6,290748000.0
2023-11-13T00:00:00-05:00,23955.0,23920.6,24073.8,23694.7,182091000.0
2023-11-14T00:00:00-05:00,23894.1,23987.8,24216.8,23842.8,298908000.0
2023-11-15T00:00:00-05:00,24138.8,23937.1,24197.0,23894.1,274901000.0
2023-11-16T00:00:00-05:00,24383.3,24200.7,24451.9,24138.8,294703000.0
2023-11-20T00:00:00-05:00,24760.0,24914.8,25338.0,24721.6,242589000.0
2023-11-21T00:00:00-05:00,24774.0,24731.0,24774.5,24399.0,216012000.0
2023-11-22T00:00:00-05:00,25029.6,24799.3,25098.6,24774.0,227891000.0
2023-11-23T00:00:00-05:00,25519.5,25072.9,25563.4,25029.6,329533000.0
2023-11-27T00:00:00-05:00,25905.5,25319.1,25945.6,25299.9,376140000.0
2023-11-28T00:00:00-05:00,25121.7,25914.1,25930.1,25119.5,273847000.0
2023-11-29T00:00:00-05:00,24759.2,25121.7,25204.8,24553.4,299240000.0
2023-11-30T00:00:00-05:00,24735.4,24774.7,25019.1,24410.4,281865000.0
2023-12-04T00:00:00-05:00,25265.4,24597.3,25324.0,24572.0,357888000.0
2023-12-05T00:00:00-05:00,25127.9,25311.3,25446.6,24977.6,399974000.0
2023-12-06T00:00:00-05:00,24703.5,25146.8,25312.1,24700.0,280236000.0
2023-12-07T00:00:00-05:00,24686.2,24707.6,24712.7,24055.3,234730000.0
2023-12-11T00:00:00-05:00,24182.1,24156.8,24261.2,23941.0,249975000.0
2023-12-12T00:00:00-05:00,24071.7,24240.6,24414.7,23968.7,203893000.0
2023-12-13T00:00:00-05:00,24773.9,24074.4,24828.1,24071.6,210272000.0
2023-12-14T00:00:00-05:00,24722.8,24820.7,25056.6,24722.3,239113000.0
2023-12-18T00:00:00-05:00,25334.1,24818.4,25422.1,24792.1,204875000.0
2023-12-19T00:00:00-05:00,25076.4,25416.5,25532.2,25074.7,194989000.0
2023-12-20T00:00:00-05:00,24837.6,25120.9,25264.8,24812.8,122179000.0
2023-12-21T00:00:00-05:00,24305.1,24911.4,25077.8,24261.2,172274000.0
2023-12-25T00:00:00-05:00,24226.7,23833.8,24262.1,23728.2,163863000.0
2023-12-26T00:00:00-05:00,23994.5,24243.2,24408.4,23857.3,229162000.0
2023-12-27T00:00:00-05:00,24351.1,24030.5,24481.3,23994.5,178665000.0
2023-12-28T00:00:00-05:00,24691.4,25411.2,25780.7,24351.1,199102000.0
2024-01-02T00:00:00-05:00,25501.9,24939.4,25501.9,24894.3,184285000.0
2024-01-03T00:00:00-05:00,25408.5,25545.3,25653.2,25381.9,309399000.0
2024-01-04T00:00:00-05:00,25350.3,25412.2,25479.2,25323.3,189078000.0
2024-01-08T00:00:00-05:00,25344.6,25350.4,25495.5,25277.0,149771000.0
2024-01-09T00:00:00-05:00,25590.0,25367.9,25625.0,25344.6,206907000.0
2024-01-10T00:00:00-05:00,25466.8,25623.4,25708.4,25466.8,163370000.0
2024-01-11T00:00:00-05:00,25519.2,25466.9,25576.1,25367.6,170770000.0
2024-01-15T00:00:00-05:00,26250.7,26108.6,26377.4,25974.8,201496000.0
2024-01-16T00:00:00-05:00,26938.1,26269.8,26938.1,26250.7,290361000.0
2024-01-17T00:00:00-05:00,26758.3,27053.8,27170.0,26755.9,266312000.0
2024-01-18T00:00:00-05:00,26842.7,26800.4,26931.6,26669.8,194420000.0
2024-01-22T00:00:00-05:00,28050.3,27836.0,28121.1,27719.4,489312000.0
2024-01-23T00:00:00-05:00,27587.0,28074.1,28105.4,27536.1,434080000.0
2024-01-24T00:00:00-05:00,27666.2,27614.6,27702.5,27465.0,345100000.0
2024-01-29T00:00:00-05:00,29227.801,28740.5,29431.6,28625.801,281636000.0
2024-01-30T00:00:00-05:00,30347.301,29275.0,30349.0,29193.9,324388000.0
2024-01-31T00:00:00-05:00,28281.9,30431.301,30696.0,28224.4,415493000.0
2024-02-01T00:00:00-05:00,28434.4,28113.6,28486.9,26459.6,241287000.0
2024-02-05T00:00:00-05:00,27665.801,27653.801,27905.301,27500.6,338557000.0
2024-02-06T00:00:00-05:00,27270.6,27763.699,27884.4,27032.801,367850000.0
2024-02-07T00:00:00-05:00,27906.0,27364.4,28281.1,27270.6,278978000.0
2024-02-08T00:00:00-05:00,28411.4,28041.301,28422.801,27864.301,243425000.0
2024-02-12T00:00:00-05:00,28494.699,28327.9,28690.5,27681.199,208062000.0
2024-02-13T00:00:00-05:00,28604.5,28545.5,28839.4,28306.6,353480000.0
2024-02-14T00:00:00-05:00,28875.0,28633.699,28973.4,28601.5,503060000.0
2024-02-15T00:00:00-05:00,28926.199,28994.301,29073.5,28810.301,481268000.0
2024-02-19T00:00:00-05:00,29452.4,29144.801,29498.5,29104.4,354353000.0
2024-02-20T00:00:00-05:00,29330.699,29485.4,29660.6,29323.801,500744000.0
2024-02-21T00:00:00-05:00,29292.0,29350.5,29497.6,29150.801,302288000.0
